,uri,track_name,artist,explicit,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity,lyrics
210,spotify:track:4xqrdfXkTW4T0RauPLv3WA,Heather,Conan Gray,False,0.8,0.658,1.0,-6.142,0.079,0.25,0.0,0.111,0.462,140.042,76,"[Verse 1]I still remember, third of December, me in your sweaterYou said it looked better on me than it did youOnly if you knew, how much I liked youBut I watch your eyes as she[Pre-Chorus]Walks byWhat a sight for sore eyes, brighter than a blue skyShe's got you mesmerized while I die[Chorus]Why would you ever kiss me?I'm not even half as prettyYou gave her your sweater, it's just polyesterBut you like her better(Wish I were Heather)[Verse 2]Watch as she stands with her, holding your handPut your arm 'round her shoulder, now I'm getting colderBut how could I hate her? She's such an angelBut then again, kinda wish she were dead as she[Pre-Chorus]Walks byWhat a sight for sore eyes, brighter than a blue skyShe's got you mesmerized while I die"
212,spotify:track:1tEto4JrqNmBZFH5uAiYqb,Sadi Gali,Lehmber Hussainpuri,False,0.671,0.531,1.0,-8.721,0.287,0.0476,0.0,0.359,0.387,92.893,40,"[Pre-Chorus]Kudiyan de vich phire hassdi khed diHassdi, hassdi, hassdi, hassdi khed diHo gutt di parandi teri naag wangu meldiNaag, naag, naag, naag wangu meldi[Chorus]Kudiyan de vich phire hassdi khed diCollege na jaave ni tu naag wangu meldiAashiqan nu darshan dikhaya karoNi kadi sadi gali bhul ke viAaya karo ji kade saddi gali bhul ke viAaya karo ji kade saddi gali bhul ke viAaya karo ji kade saddi gali bhul ke vi[Pre-Chorus]Goriyan gallan ch tere toye badey pabhdeToye, toye, toye, toye badey pabhdeMitran pyaaran nu sohne badey lagdeSohne, sohne, sohne, sohne badey lagde[Chorus]Goriyan gallan ch tere toye badey pabhdeMitran pyaaran nu sohne badey lagdeThoda saade utte taras bhi khaya karoNi kadi sadi gali bhul ke viAaya karo ji kade saddi gali bhul ke viAaya karo ji kade saddi gali bhul ke viAaya karo ji kade saddi gali bhul ke vi"
214,spotify:track:6SZwj6cjc8JQbkrr8cbIUn,Oh Klahoma,Jack Stauber,False,0.584,0.547,7.0,-8.502,0.382,0.655,1.64e-06,0.134,0.56,83.917,40,"[Intro]Yeah (Yeah), yeah (Yeah), yeah (Yeah), yeah, yeahYeah (Yeah), yeah (Yeah), yeah (Yeah), yeah, yeahYeah (Yeah), yeah (Yeah), yeah (Yeah), yeah, yeahYeah (Yeah), yeah (Yeah), yeah (Yeah)[Verse]Set the phasers to rotWhat has got you distraught?It's negative attention at bestBut call it nothingMaybe it's something, a little bit, a little bitMaybe it's something to do a little bitIt's all about ascension, I guessDon't put me to restGo on and hand me your clothes(O-oh, here you go)Take a picture or two(Two or three?)I can see you(Oh)[Chorus]Tears falling down at the partySaddest little baby in the roomFears, tell me fears, don't get me startedI get a little grey hair for every scare you shareThose aren't meant to bendNo, those aren't meant to bendThose aren't meant to bendNo, those aren't meant to bend"
215,spotify:track:7gXttbAcEdUgRYGYJD9OQH,What You Know Bout Love,Pop Smoke,True,0.399,0.491,6.0,-10.778,0.0538,0.0563,0.00089,0.11,0.151,91.066,75,"[Intro]Uh[Verse 1]Shawty go joggin' every morning (Every morning)And she make me breakfast almost every morning (Every morning)And she take a naked pic before she leave the doorI be wakin' up to pics before a nigga yawnin'And every weekend my shawty comin' over (Over)Shawty could Fendi out, but she like Fashion Nova (Nova)She ain't drivin' no Camry, she pullin' in a Rover (Rover)With her hair so curly, I love you, baby[Chorus]She said, ""What you know 'bout love?"" (I'll tell you everything)I got what you need (Oh)Walk up in the store and get what you want (Go get it)You get what you pleaseWe 'bout to get it on, take off them drawers (I said I love you, baby)It's just you and meYou know what I be on, I'm about to go raw (I love you, baby)'Cause I like what I see (Oh)[Verse 2]Look, baby, I said I ain't gon' front (Uh)You got my heart beatin' so fast to words I can't pronounceAnd I be gettin' the chills every time I feel your touchI be lookin' at the top and girl, it's only usAll I need is your trustAnd girl I told you once, don't make me tell you twice (Word)I know you see this print through my pants that I know you like (Like, nah)And yo' ass be lookin' so fat when it be in them tights (In them tights)And I'm goin' straight to the top, so hope you ain't afraid of heightsYou always keep me right, for a fact, you never left (Left)Through all the trials and tribulations, always had my best (My best)So here's fifty-five hunnid, go and get your breasts (Your breasts)Start rubbin' on your butt, start kissin' on your neckHey batter, batter, hey batter, batter (Batter)Niggas know I had to swing, I had to make a play (Make a play)I had to apply the pressure, 'cause you my hidden treasureI think I'm fallin' in love"
216,spotify:track:6AGOKlMZWLCaEJGnaROtF9,Put Your Records On,Ritt Momney,False,0.675,0.609,7.0,-5.027,0.0586,0.084,0.0,0.0957,0.378,120.039,71,"[Verse 1]Three little birds sat on my windowAnd they told me I don't need to worrySummer came like cinnamon, so sweetLittle girls double-dutch on the concrete[Pre-Chorus 1]Maybe sometimes we got it wrong, but it's all rightThe more things seem to change, the more they stay the sameDon't you hesitate[Chorus]Girl, put your records on, tell me your favorite songYou go ahead, let your hair downSapphire and faded jeans, I hope you get your dreamsJust go ahead, let your hair down[Post-Chorus]You're gonna find yourself somewhere, somehow[Verse 2]Blue as the sky, sunburnt and lonelySipping tea in the bar by the roadside (Just relax, just relax)Don't you let those other boys fool youGotta love that afro hairdo"
217,spotify:track:46ydq5g3k17iLJs3qMDvO6,Hurts So Good,Astrid S,False,0.88,0.483,1.0,-7.012,0.0505,0.0185,8.68e-06,0.0607,0.827,124.009,74,"[Verse 1]You fight me off like a firefighterSo tell me why you still get burnedYou say you're not, but you're still a liar'Cause I'm the one that you run to first[Pre-Chorus]Every time, yeah, why do you try to deny it?When you show up every night andTell me that you want me, but it's complicated, so complicated[Chorus]When it hurts, but it hurts so goodDo you take it? Do you break it off?When it hurts, but it hurts so goodCan you say it? Can you say it?Your love is like- (Hey, na-na-na, na-na)Your love is like- (Hey, na-na-na, na-na)It hurts so good (Hey, na-na-na, na-na)Your love is like- (Hey, na-na-na, na-na)It hurts so good[Verse 2]Every time that I swear it's overIt makes you want me even moreYou pull away and I come in closerAnd all we ever stay is torn"
221,spotify:track:33KJ2xFYONOlIYDBg6wPx8,Personal,HRVY,False,0.491,0.956,11.0,-1.538,0.392,0.0295,0.0,0.46,0.811,173.585,84,"[Intro]Hey, hey[Verse 1]I don't know (Hey)Why'd you do this to me, you're so cold (Hey)You'd be playing likeYeah, yeah, yeah, yeahYeah, yeah, yeah, yeahYeah (Hey, hey)I got told danger follows everywhere you goBut I still be likeYeah, yeah, yeah, yeahYeah, yeah, yeah, yeahYeah (Hey, hey)[Pre-Chorus]This the part where I'm gonna get hurtI never listened, but I didn't deserve itI was young and she was my first loveSo they say that you live and you learn[Chorus]Like yeah, she gon' mess with your headOh yeah, and she'll flirt with your friendsOh yeah, make you wish you were deadEvery time she moves on, she says""Don't take it personal"" (Don't take it personal)Every time she moves on, she says"
222,spotify:track:2igwFfvr1OAGX9SKDCPBwO,Empire State Of Mind,JAY-Z,True,0.743,0.841,0.0,-5.189,0.0391,0.0156,0.0,0.133,0.814,100.003,59,"[Intro: JAY-Z]Yeah[Verse 1: JAY-Z & Alicia Keys]Yeah, I'm out that Brooklyn, now I'm down in TribecaRight next to De Niro, but I'll be hood foreverI'm the new Sinatra, and since I made it hereI can make it anywhere, yeah, they love me everywhereI used to cop in Harlem, hola, my Dominicanos (Dímelo!)Right there up on Broadway, brought me back to that McDonald'sTook it to my stash spot, 560 State StreetCatch me in the kitchen, like a Simmons whippin' pastryCruisin' down 8th Street, off-white LexusDrivin' so slow, but BK is from TexasMe? I'm out that Bed-Stuy, home of that boy BiggieNow I live on Billboard and I brought my boys with meSay ""What up?"" to Ty Ty, still sippin' Mai TaisSittin' courtside, Knicks and Nets give me high fivesNigga, I be spiked out (Come on), I could trip a referee (Come on)Tell by my attitude (Come on) that I'm most definitely from[Chorus: Alicia Keys & JAY-Z]In New York (Ayy, uh, yeah; aha)Concrete jungle (Yeah) where dreams are made ofThere's nothin' you can't do (Yeah, okay)Now you're in New York (Aha, aha, aha; uh, yeah)These streets will make you feel brand-new (New)Big lights will inspire you (Come on) (Okay)Let's hear it for New York (You welcome, OG; uh)New York (Yeah), New York (Uh, I made you hot, nigga)"
223,spotify:track:4PVm8e67skz8B8wiJP2kwk,New Thang,Redfoo,False,0.953,0.505,6.0,-14.5,0.286,0.00364,3.02e-05,0.0876,0.478,114.847,0,"[Intro]Yeah, ho! Foo!Let's go! ooh![Hook]Oh, the way that you pop girlMakes me go cry, show me what you got girlYou could be my new thangOh, the way that you moveMakes me go cry, do you love that drop girl?You could be my new thangGet saxy, girl, get saxyGet saxy, girl, get saxyGet saxy, girl, get saxy[Verse 1]I heard it's your birthdayGrab a drink if you thirstyI can see that you need an OGThat I can do you the best and the worst wayPop it like a go-go, drop it like a low-lowWhat's that? It's the GoProSo I can watch that back, HD, slo-mo[Pre-Hook 1]I don't care if it's the first dateI'll take you back to my placeWe can skip first baseCause a player like meTryna slide into home plateClap clap, make it clapLights on, lights offMake it clapYeah, make it clapMy name ain't SantaBut she sittin' on my lap"
225,spotify:track:2VOomzT6VavJOGBeySqaMc,Disturbia,Rihanna,False,0.563,0.459,4.0,-7.781,0.0292,0.92,0.724,0.11,0.197,79.983,73,"[Intro]Bum bum be-dum, bum bum be-dum bum(What's wrong with me?)Bum bum be-dum, bum bum be-dum bum(Why do I feel like this?)Bum bum be-dum, bum bum be-dum bum(I'm goin' crazy now)Bum bum be-dum, bum bum be-dum bum[Verse 1]No more gas, in the red (Can't even get it started)Nothin' heard, nothin' said (Can't even speak about it)All my life on my head (Don't wanna think about it)Feels like I'm goin' insane, yeah[Pre-Chorus]It's a thief in the night to come and grab you (Ah)It can creep up inside you and consume you (Ah)A disease of the mind, it can control you (Ah)It's too close for comfort, ah[Chorus]Put on your brake lightsYou're in the city of wonderAin't gon' play niceWatch out, you might just go underBetter think twiceYour train of thought will be alteredSo if you must falter, be wise"
226,spotify:track:6potEImiklXkwD9qFzpu15,Forever,Labrinth,False,0.756,0.789,2.0,-7.002,0.0324,0.53,0.000711,0.157,0.873,127.987,75,"[Chorus]Oh, I'll live forever, oh, oh, oh, ohI'll live forever, oh, oh, oh, ohI'll live forever, oh, oh, oh, ohI'll live forever, oh, oh, oh, ohI'll live forever, oh, oh, oh, ohI'll live forever, oh, oh, oh, ohI'll live forever, oh, oh, oh, ohI'll live forever, oohI'll live forever, oh, oh, oh, ohI'll live forever, oh, oh, oh, ohI'll live forever, oh, oh, oh, ohI'll live forever, ooh[Chorus]Oh, I'll live forever, oh, oh, oh, ohI'll live forever, oh, oh, oh, ohI'll live forever, oh, oh, oh, ohI'll live forever, oh, oh, oh, ohI'll live forever, oh, oh, oh, ohI'll live forever, oohI'll live forever, oh, oh, oh, ohI'll live forever, oh, oh, oh, ohI'll live forever, oh, oh, oh, ohI'll live forever, oohI'll live forever, oh, oh, oh, ohI'll live forever, oh, oh, oh, ohI'll live forever, oh, oh, oh"
229,spotify:track:48RrDBpOSSl1aLVCalGl5C,The Monster,Eminem,True,0.935,0.454,1.0,-7.509,0.375,0.0194,0.0,0.0824,0.357,133.073,80,"[Intro: Rihanna]I'm friends with the monster that's under my bedGet along with the voices inside of my headYou're tryin' to save me, stop holdin' your breathAnd you think I'm crazy, yeah, you think I'm crazy[Verse 1: Eminem]I wanted the fame but not the cover of NewsweekOh well, guess beggars can't be chooseyWanted to receive attention for my musicWanted to be left alone in public, excuse meFor wantin' my cake, and eat it too, and wantin' it both waysFame made me a balloon 'cause my ego inflatedWhen I blew, see, but it was confusing'Cause all I wanted to do's be the Bruce Lee of loose leafAbused ink, used it as a tool when I blew steamWhoo! Hit the lottery, ooh-wee!But with what I gave up to get it was bittersweetIt was like winnin' a used minkIronic 'cause I think I'm gettin' so huge I need a shrinkI'm beginnin' to lose sleep: one sheep, two sheepGoin' coo-coo and kooky as Kool KeithBut I'm actually weirder than you think, 'cause I'm—[Chorus: Rihanna]I'm friends with the monster that's under my bedGet along with the voices inside of my headYou're tryin' to save me, stop holdin' your breathAnd you think I'm crazy, yeah, you think I'm crazyWell, that's nothin'"
232,spotify:track:0uxSUdBrJy9Un0EYoBowng,20 Min,Lil Uzi Vert,True,0.474,0.681,4.0,-3.473,0.038,0.0263,4.27e-05,0.0972,0.0384,121.96,64,"[Pre-Chorus]I said, ""Girl, why you keep callin'?""I said, ""Girl, why you keep callin'?"", yeahShe said, ""I need a new whip,"" yeah""'Cause I know that you still ballin'""She just wanna go back to the future, so I brought that girl a DeLoreanTwenty more minutes until I got' go, so I told that girl I'm gonna slaughter it[Chorus]I met that girl right up at my showLeft her man in the crowd on the floorOut of town never saw her beforeTold her, ""Baby, we don't got that long""Listen, this not my city showBut I treat it like my city showTwenty more minutes until I'm on, twenty more minutes until I'm on (Yeah)Twenty more minutes until I'm on, twenty more minutes until I'm onTwenty more minutes until I'm on, twenty more minutes until I'm onYeah, I am not slow, these girls just want me 'cause I got the doughPass that girl right on my friend, give and go (What?)He pass me her friend, so they switchin' roles (Yeah, yeah)[Verse 1]I hit it fast (Fast), yeah, I hit it slow (Slow, slow)But by the mornin', girl, I gotta go (Go, yeah)Gotta get ready, tonight is my showIf you okay, you might open my showGot the big pointers right under my nose (Skrrt)These niggas mad 'cause I got all the doughThese niggas mad 'cause I got all the dough (Yeah)Changin' my style 'cause I got every flow (What?)Got every girl, ain't no toppin' my hoes (Yeah)I understand that is your girlfriend, broBut you know I gotta keep her closeOpen your legs and I keep 'em closedLivin' life on the edge, on a tightropeI am so clean, I might start movin' soap (Yeah)Drive a new 'Rari, I don't need a note (Skrrt)Drive a Bugatti like it's a VolvoI got your girl and you already know (Skrrt)Don't really like her, we friends for the mostCuban link tri-color, all on my choker (Yeah, skrrt)Don't leave the crumb, got the bread, then you toastIf you start touchin' my gun, got no holst'I put a coat on the top of my coatOnly twenty minutes before the show (Show)"
