,uri,track_name,artist,explicit,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity,lyrics
156,spotify:track:78LMazmfqncADjyJVae8dN,Anything You Want,JAWNY,True,0.506,0.817,11.0,-5.051,0.0335,0.00272,0.0,0.0486,0.506,109.952,82,"[Chorus]You got the funk, gets me stupid, gets me drunkI'll do anything that you wantAnything that you want, want, wantYou got the funk, gets me stupid, gets me drunkI'll do anything that you wantAnything that you want, want, want[Verse 1]You are my love but I don't give a fuckYou call my bluff, how can I keep this up?I've had enough, you know I like it roughBite my neck and suck my bloodBide my time with such and such[Chorus]You got the funk, gets me stupid, gets me drunkI'll do anything that you wantAnything that you want, want, wantYou got the funk, gets me stupid, gets me drunkI'll do anything that you wantAnything that you want, want, want[Verse 2]She's got my loveNo she can't get enoughI like it rough, but I said that twice, fuckHer kiss is tough, she speaks in fisticuffsSaid my name soon as she woke upSaid my name when I beat that up (Ow)"
158,spotify:track:5RBOcBpJXaNnHCGViJmYhh,The Perfect Girl,Mareux,False,0.67,0.728,7.0,-8.689,0.0272,0.387,0.877,0.139,0.579,102.002,18,"[Chorus]You're such a strange girlI think you come from another worldYou're such a strange girlI really don't understand a wordYou're such a strange girlI'd like to shake you around and aroundYou're such a strange girlI'd like to turn you all upside downYou're such a strange girlThe way you look like you doYou're such a strange girlI want to be with you[Bridge]I think I'm falling, I think I'm falling inI think I'm falling in love with you, with youI think I'm falling, I think I'm falling inI think I'm falling in love with you[Chorus]You're such a strange girlI think you come from another worldYou're such a strange girlI really don't understand a wordYou're such a strange girlI'd like to shake you around and aroundYou're such a strange girlI'd like to turn you all upside downYou're such a strange girlThe way you look like you doYou're such a strange girlI want to be with youYou're such a strange girlThe way you look like you doYou're such a strange girlI want to be with you"
164,spotify:track:5f1j3h5DBkLpGfb90QGFvR,Below the Surface,Griffinilla,False,0.4,0.795,10.0,-3.731,0.461,0.119,0.0,0.159,0.702,190.097,80,"[Verse 1]Listen close, follow my instructionsThere is no time for introductionsHe was the one that made usYou'll be the one to save usUnderground, welcome to the circusPower down, are you feeling nervous?[Pre-Chorus]His voice means to deceive youMy voice just wants to lead you[Chorus]Below the surfaceBuilt without purposeDid we deserve this?You're here to serve[Verse 2]""Daddy, please!"" We all scream for ice creamThis machine will help with the brain freeze(The stage lights up with controlled shocks)(So tighten up all your spring locks)Through the vent, keeping your composureHold your breath, something's creeping closer"
167,spotify:track:1BjfWRvzJiCMvO6Jmm1scX,I Swallowed Shampoo,Soupy Garbage Juice,True,0.519,0.749,6.0,-3.318,0.0405,0.271,0.0,0.119,0.29,147.905,81,"[Refrain]Swallowed shampooProbably gonna dieIt smelled like fruitThat was a lie[Verse]Called the number on the bottleSpoke to a guyHe said ""Vomit""I said ""Why?""He said ""Poison""I said ""Goodbye""I look at my fingerI look at my lifeIt wasn't that muchI'll probably be fine[Refrain]I swallowed shampooProbably gonna dieIt smelled like fruitThat was a lieI swallowed shampooProbably gonna dieIt smelled like fruitThat was a lieI swallowed shampooProbably gonna dieIt smelled like fruitThat was a lie"
169,spotify:track:0gutAUZDhQ7jHEOLaez0JL,I Believe to My Soul,Ray Charles,False,0.772,0.65,6.0,-5.202,0.0306,0.107,1.13e-06,0.0905,0.262,125.082,64,"[Verse 1]One of these days and it won't be longYou're going to look for me and I'll be gone[Chorus]Now you know I believe(I believe, yes, I believe)I say I believe right now(I believe, yes, I believe)Well, I believe to my soul nowYou're trying to make a fool of me(I believe it, I believe it)[Verse 2]Well, you're going around here with your head so hardI think I'm gonna have to use my rod[Chorus]'Cause I believe(I believe, yes, I believe)I say I believe right now(I believe, yes, I believe)Well, I believe to my soul nowYou're trying to make a fool of me now(I believe it, I believe it)"
171,spotify:track:0fGh0trRN1xz3s41r7V5ce,Shake That,Eminem,True,0.766,0.74,1.0,-10.363,0.0807,0.0193,0.0784,0.229,0.183,118.008,78,"[Intro: Eminem & Nate Dogg]Woo! Shady, AftermathLook at that bitchOh, shit, hey (Damn)[Chorus 1: Eminem & Nate Dogg]There she go, shakin' that ass on the flo'Bumpin' and grindin' that poleThe way she's grindin' that poleI think I'm losin' control[Verse 1: Eminem]Get buzzed, get drunk, get crunkGet fucked up, hit the strip clubDon't forget ones, get your dick rubbed, get fuckedGet sucked, get wasted, shit-facetedPasted, plastered – puke, drink, throw upGet a new drink, hit the bathroom sink, throw upWipe your shoe clean, got a routine goin'Still got a few chunks on them shoestrings showin'I was dehydrated 'til the beat vibratedI was revived as soon as this bitch gyratedThem hips and licked them lips, and that was itI had to get Nate Dogg here to sing some shit[Verse 2: Nate Dogg]Two to the one, from the one to the threeI like good pussy and I like good treeSmoke so much weed, you wouldn't believeAnd I get mo' ass than a toilet seatThree to the one, from the one to the threeI met a bad bitch last night in the DLet me tell you how I made her leave with me:Conversation and HennessyI've been to the motherfuckin' mountaintopHeard motherfuckers talk, seen 'em dropIf I ain't got a weapon, I'ma pick up a rockAnd when I bust yo' ass, I'm gon' continue to rockGet your ass off the wall with your two left feetIt's real easy, just follow the beatDon't let that fine girl pass you byLook real close 'cause strobe lights lie"
173,spotify:track:0ZUo4YjG4saFnEJhdWp9Bt,Before He Cheats,Carrie Underwood,False,0.462,0.771,1.0,-2.931,0.342,0.0537,0.113,0.401,0.482,170.392,74,"[Verse 1]Right now, he's probably slow dancingWith a bleached-blonde trampAnd she's probably getting friskyRight now, he's probably buying her some fruity little drink'Cause she can't shoot a whiskeyRight now, he's probably up behind her with a pool-stickShowing her how to shoot a comboAnd he don't know[Chorus]I dug my key into the sideOf his pretty little souped up four-wheel driveCarved my name into his leather seatsI took a Louisville slugger to both headlightsSlashed a hole in all four tiresMaybe next time, he'll think before he cheats[Verse 2]Right now, she's probably up singing someWhite-trash version of Shania karaokeRight now, she's probably saying, ""I'm drunk""And he's a thinking that he's gonna get luckyRight now, he's probably dabbing onThree dollars worth of that bathroom PoloOh, and he don't know"
174,spotify:track:3Kkjo3cT83cw09VJyrLNwX,Oh My God,Adele,False,0.282,0.302,2.0,-11.513,0.0344,0.0944,2.07e-06,0.0726,0.19,78.881,68,"[Verse 1]I ain't got too much time to spareBut I'll make time for you to show how much I careWish that I would let you break my wallsBut I'm still spinning out of control from the fallBoy, you give good love, I won't lieIt's what keeps me comin' back even though I'm terrified[Pre-Chorus]I know that it's wrongBut I want to have funMmm, yeah, mmm, yeahI know that it's wrongBut I want to have funMmm, yeah, mmm, yeah[Chorus]Oh, my God, I can't believe itOut of all the people in the worldWhat is the likelihood of jumpingOut of my life and into your arms?Maybe, baby, I'm just losing my mind'Cause this is trouble, but it feels rightTeetering on the edge of Heaven and HellIs a battle that I cannot fight"
175,spotify:track:36pLU2ywVeBKEF0rrKtmCB,La La La,Naughty Boy,False,0.666,0.542,8.0,-6.429,0.0392,0.27,0.0,0.0765,0.0771,120.134,83,"[Refrain]Na-na, la-la-la-la-la, na-na-na-na-naLa-la-na-na, la-la-la-la-la, na-na-na-na-naLa-la-na-na, la-la-la-la-la, na-na-na-na-naLa-la-na-na, la-la-la-la-la, na-na-na-na-na(Tu meri mauja hain)[Verse 1]Hush, don't speakWhen you spit your venom, keep it shutI hate it when you hiss and preachAbout your new messiah, 'cause your theories catch fire[Pre-Chorus]I can't find your silver liningI don't mean to judgeBut when you read your speech, it's tiringEnough is enough[Chorus]I'm covering my ears like a kidWhen your words mean nothing, I go la la laI'm turning up the volume when you speak'Cause if my heart can't stop it, I'll find a way to block it, I go[Refrain]La-la, la-la-la-la-la, na-na-na-na-naLa-la-na-na, la-la-la-la-la, na-na-na-na-na(I found a way to block it, I go)La-la-na-na, la-la-la-la-la, na-na-na-na-naLa-la-na-na, la-la-la-la-la, na-na-na-na-na"
178,spotify:track:3mT3nS7uqcSrw7rPvHs8oq,Bimbo Doll,Tila Tsoli,True,0.647,0.398,4.0,-8.63,0.0283,0.108,0.107,0.148,0.32,102.029,74,"[Verse 1]Hi, I'm Tila! Lips full of fillerUnapologeticAlways thinking 'bout dickSo pink, so cutieBouncy bubble bootyFeeling esotericWatching Danielle Derek[Pre-Chorus]My sexy aesthetic is highly syntheticFuck my genetics (I'm totally plastic)My sexy aesthetic is highly syntheticFuck my genetics[Chorus]I wanna be a bimbo dollLet's have another shopping haulI wanna be a bimbo dollMy boobs are huge but I am smallI wanna be a bimbo dollLet's have another shopping haulB-I-M-B-OI just wanna be a stupid hoe[Verse 2]Hi, I'm Tila! Life's full of glitterGiving up my ego raises my libidoMy bag is GucciTo match my perfect coochieGlamour is my hobbyFuck my pornstar body"
180,spotify:track:3FD23QWCO0aP7fzKXHCDE8,The Red Means I Love You,Madds Buckley,False,0.257,0.388,1.0,-7.907,0.0365,0.553,0.0,0.317,0.46,80.383,32,"[Verse 1]UnusualThey say strange fascination, infatuationA lunaticCall me what suits your taste, I just wanna tasteAnd I've always heard it's what's inside that counts[Pre-Chorus]'Cause my insides are red, and yours are tooAnd the red on my face is matching youAnd goodness, you're bleeding, what a wonderful feelingYou're down, and you're pleading, my head is just reeling[Chorus]The red means I love youTasting your blood means I love youThe red means I love youThe red means I love you[Verse 2]UnfortunateThey say such a shame, I turned out this wayA maniacWell, yеah, I get manic when I cause a panicAnd of coursе I'm excited when I see you around"
181,spotify:track:3M0lSi5WW79CXQamgSBIjx,Swim,Chase Atlantic,False,0.536,0.803,8.0,-4.655,0.0643,0.316,0.146,0.252,0.417,81.871,52,"[Verse 1]YeahI bet you feel it now, babyEspecially since we've only known each other one dayBut, I've gotta work shit out, babyI'm exorcising demons, got 'em running 'round the block now[Pre-Chorus]Location drop, nowPedal to the floor like you running from the cops nowOh, what a cop outYou picked a dance with the devil and you lucked out (Yeah)[Chorus]The water's getting colder, let me in your ocean, swimOut in California, I've been forward stroking, swimSo hard to ignore ya', 'specially when I'm smoking, swimWorld is on my shoulders, keep your body open, swimI'm swimming, I'm swimming, I'm swimming, yeahI'm swimming, I'm swimming, I'm swimming, yeahOut in California, I've been forward stroking, swimSo hard to ignore ya', keep your body open, swim[Verse 2]Pop a couple pills in the daytime, ahHeard you got a friend, what her head like? AhProbably should've fucked on the first night, ahNow I gotta wait for the green light, ahI don't wanna wait for no green light, ahNarcolepsy got me feeling stage fright, ahLuckily I fly at insane heightsLuckily, luckily, luckily, ya"
185,spotify:track:0mO6oS60RST2sWmN2FKknP,One More Hour,Tame Impala,False,0.498,0.452,0.0,-7.887,0.124,0.625,0.0,0.0836,0.265,107.728,71,"[Verse 1]Just a momentRight before all the song and danceWasn't brave enough to tell youBut there ain't gonna be another chanceIt's not long until (All that I have)And everything's still (One more hour)Minutes are racing, whatever I've doneI did it for love (All that I have)I did it for fun (One more hour)Couldn't get enough (All that I have)I did it for fame (One more hour)But never for moneyNot for houses, not for herNot for my future childrenUntil now[Verse 2]How could I love again?How could I ever ask for more?And to the road aheadInto a life I can't ignore(Lose her) How could I love again?(Move on) How can I walk this path for sure?(Lose her) With no more time to spare(Move on) I know the answer more and more"
189,spotify:track:6xGruZOHLs39ZbVccQTuPZ,Glimpse of Us,Joji,False,0.776,0.626,6.0,-12.561,0.0396,0.622,0.899,0.086,0.866,122.072,75,"[Verse 1]She'd take the world off my shouldersIf it was ever hard to moveShe'd turn the rain to a rainbowWhen I was living in the blueWhy then, if she's so perfectDo I still wish that it was you?Perfect don't mean that it's workin'So what can I do? (Ooh)[Pre-Chorus]When you're out of sightIn my mind[Chorus]'Cause sometimes, I look in her eyesAnd that's where I find a glimpse of usAnd I try to fall for her touchBut I'm thinkin' of the way it wasSaid I'm fine and said I moved onI'm only here passing time in her armsHopin' I'll find a glimpse of us[Verse 2]Tell me he savors your gloryDoes he laugh the way I did?Is this a part of your story?One that I had never livedMaybe one day, you'll feel lonelyAnd in his eyes, you'll get a glimpseMaybe you'll start slippin' slowly and find me again"
